,Unnamed: 0,id,pv_area_id,time_created,obstacle,type
3795,3795,6499,1607,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40307485115456 11.99559075214958, 48.40304546992765 11.99557331779098, 48.40301341768011 11.99559611656761, 48.40302143074199 11.99562427976227, 48.40302855346367 11.99565646627045, 48.40306505741226 11.99563500859833, 48.40307485115456 11.99559075214958)))",dormer
3796,3796,6328,1529,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40413895986603 11.9938656839633, 48.4041385770275 11.99385693996191, 48.40414611805636 11.99385023443937, 48.40415211882785 11.9938385802412, 48.40415540411669 11.99384615748167, 48.40415559998757 11.99385695337295, 48.40414936773232 11.99386365889549, 48.40413895986603 11.9938656839633)), ((48.40413601289962 11.99378319262505, 48.40414402579923 11.993775145998, 48.40414936773232 11.99378855704308, 48.40414046451052 11.99379526256561, 48.40413601289962 11.99378319262505)))",chimney
3797,3797,6329,1529,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40417573017206 11.99376148014307, 48.40417183056091 11.99375823467016, 48.40416646191817 11.9937620836401, 48.40416014953391 11.99376553027868, 48.40415249276317 11.99376775651216, 48.40414805895871 11.99377584337234, 48.40414630502401 11.99378130166769, 48.40414402579923 11.993775145998, 48.40413601289962 11.99378319262505, 48.40414046451052 11.99379526256561, 48.40413601289962 11.99379928587913, 48.40411197420077 11.99373759507179, 48.40415203869885 11.99370406745911, 48.40417573017206 11.99376148014307)), ((48.40420995415664 11.9938449773097, 48.40420641067437 11.99387448160887, 48.40420828035094 11.99388220637083, 48.40422237415105 11.99387304662704, 48.40421030138229 11.99384393124819, 48.40420995415664 11.9938449773097)), ((48.40407992260229 11.99378319262505, 48.40409149679063 11.99378185152054, 48.40409505807935 11.99376441716194, 48.40411197420077 11.99374027728081, 48.40413601289962 11.99379928587913, 48.40413779354397 11.99381940244675, 48.40413423225526 11.99384220122337, 48.40411998710038 11.99383817790985, 48.40411108387858 11.99381940244675, 48.40411108387858 11.99380465029716, 48.40410752258987 11.99379794477463, 48.40410129033461 11.99379660367012, 48.40410129033461 11.99380330919266, 48.40409505807935 11.99380196808815, 48.40409327743499 11.9938113558197, 48.40408704517973 11.9938113558197, 48.40408081292448 11.99380599140167, 48.40407280002486 11.99378319262505, 48.40407992260229 11.99378319262505)), ((48.40409416775717 11.99384220122337, 48.40410752258987 11.99385695337295, 48.40411642581167 11.99387706994057, 48.40411553548948 11.99388913988113, 48.40410485162333 11.99391327976227, 48.40410841291204 11.99392669080734, 48.40411642581167 11.99393071412086, 48.40411553548948 11.99391730307579, 48.4041324516109 11.99391596197128, 48.4041413548327 11.99393339632988, 48.40413512257744 11.99394010185242, 48.40412710967782 11.99394546627045, 48.4041324516109 11.99396021842003, 48.4041413548327 11.993954854002, 48.40413423225526 11.99394144295692, 48.40414402579923 11.9939374196434, 48.40416005159847 11.99396558283806, 48.40409683872371 11.9940272736454, 48.40406834841396 11.99395351289749, 48.40405054197036 11.99390523313522, 48.40405232261472 11.99387841104507, 48.40409416775717 11.99384220122337)))",tree
3798,3798,6330,1529,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40418319997514 11.99382476686478, 48.40418854190822 11.99381940244675, 48.40419210319694 11.99383013128281, 48.4041849806195 11.99383281349182, 48.40418319997514 11.99382476686478)), ((48.40417073546462 11.99378721593857, 48.40417518707552 11.99378319262505, 48.40417963868642 11.99379526256561, 48.40417340643117 11.99379928587913, 48.40417073546462 11.99378721593857)), ((48.40415381934321 11.99374698280334, 48.40416005159847 11.99374295948982, 48.40416272256501 11.99375100611687, 48.40415827095411 11.9937563705349, 48.40415381934321 11.99374698280334)), ((48.404128 11.99394546627045, 48.40413512257744 11.99393876074791, 48.4041413548327 11.99395351289749, 48.4041324516109 11.99395887731552, 48.404128 11.99394546627045)))",window
3799,3799,6331,1529,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40415025805449 11.99378453372955, 48.40416895482027 11.99378587483406, 48.40416984514245 11.99379660367012, 48.40414669676577 11.9937939214611, 48.40414936773232 11.99378989814758, 48.40415025805449 11.99378453372955)), ((48.40415649030975 11.9938475656414, 48.40416361288719 11.99385024785042, 48.40416984514245 11.99386097668648, 48.40416005159847 11.99386365889549, 48.40415114837667 11.99386365889549, 48.40415559998757 11.99385829447746, 48.40415649030975 11.9938475656414)))",shadow
3800,3800,6332,1529,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40409505807935 11.99381269692421, 48.40410307097897 11.99380599140167, 48.40410752258987 11.99381672023773, 48.40409861936807 11.99382208465576, 48.40409505807935 11.99381269692421)))",unknown
3801,3801,6333,1531,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40422445160285 11.99304088954926, 48.40422801288513 11.99304223065376, 48.40422712256456 11.99305832390785, 48.40422267096171 11.99305564169884, 48.40422445160285 11.99304088954926)), ((48.40425828378448 11.99306905274391, 48.40426985795188 11.99306771163941, 48.40426985795188 11.99308112268448, 48.40425917410505 11.99308246378899, 48.40425828378448 11.99306905274391)))",shadow
3802,3802,6334,1531,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40424568574843 11.99298117016554, 48.40424559671637 11.99298733924627, 48.404265361833 11.99298599814177, 48.40426562892918 11.9929918990016, 48.40427560051955 11.99299176489115, 48.4042761347119 11.99298103605509, 48.40424568574843 11.99298117016554)))",unknown
3803,3803,6335,1531,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40421198711488 11.99304223065376, 48.40422356128228 11.99304088954926, 48.40422293805788 11.99306583409309, 48.40421020647374 11.9930674434185, 48.40421198711488 11.99304223065376)))",chimney
3804,3804,6336,1531,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40417548397154 11.99315354232788, 48.40419418070349 11.9931575656414, 48.40420575487089 11.99317097668648, 48.40421020647374 11.99318438773155, 48.40420486455032 11.9931924343586, 48.40419507102406 11.99319377546311, 48.40419418070349 11.99319913988113, 48.40418794845951 11.99320584540367, 48.40419596134463 11.99320852761269, 48.40419507102406 11.99321389203072, 48.40419061942121 11.99321925644875, 48.40417726461268 11.99324473743439, 48.40417005301607 11.9932474196434, 48.40417227881749 11.99319940810204, 48.40417405945863 11.99315501754284, 48.4041743265548 11.99315394465923, 48.40417512784331 11.99315300588608, 48.40417548397154 11.99315354232788)))",tree
3805,3805,6337,1532,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40115594654888 11.99541684540367, 48.40115594654888 11.99540745767212, 48.40116039841709 11.9954034343586, 48.40116128879074 11.99541684540367, 48.40115594654888 11.99541684540367)), ((48.40116663103259 11.99543025644875, 48.40117286364809 11.99542355092621, 48.40117642514265 11.99543159755325, 48.40117197327444 11.9954396441803, 48.40116663103259 11.99543025644875)), ((48.40114170057061 11.99542757423973, 48.40114704281246 11.99542086871719, 48.40115149468068 11.99542623313522, 48.4011479331861 11.99543427976227, 48.40114170057061 11.99542757423973)), ((48.40120758822012 11.99529748710251, 48.40121293046197 11.99528944047546, 48.40122005345111 11.99530016931152, 48.4012156015829 11.99530419262505, 48.40120758822012 11.99529748710251)))",chimney
3806,3806,6338,1532,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40117642514265 11.99542623313522, 48.40118532887907 11.99542757423973, 48.40119156149456 11.99543830307579, 48.40118710962636 11.99544366749382, 48.40117286364809 11.99544098528481, 48.40117820588993 11.99543025644875, 48.40117642514265 11.99542623313522)), ((48.40116128879074 11.9954034343586, 48.40116574065895 11.9954034343586, 48.40117019252715 11.99541550429916, 48.40116306953802 11.99541684540367, 48.40116128879074 11.9954034343586)), ((48.40115238505432 11.99542489203072, 48.40115238505432 11.99542489203072, 48.40115594654888 11.99542489203072, 48.40115950804345 11.99543159755325, 48.4011541658016 11.99543696197128, 48.40114971393339 11.99543427976227, 48.40115238505432 11.99542489203072)), ((48.40121827270383 11.99529212268448, 48.40122094382475 11.99528407605743, 48.40122628606661 11.99529212268448, 48.40122361494568 11.99530151041603, 48.40121827270383 11.99529212268448)))",shadow
3807,3807,6357,1540,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40049241863132 11.99660062109757, 48.40049722671203 11.99658694183159, 48.40050800037437 11.99659230624962, 48.40050354844778 11.9966073266201, 48.40049241863132 11.99660062109757)), ((48.40050532921842 11.9965534142189, 48.40050987018353 11.99653906440067, 48.40052411634861 11.99654737924862, 48.40051743845873 11.99656280195046, 48.40050532921842 11.9965534142189)), ((48.40047559034883 11.99665238773155, 48.4004791518901 11.996643, 48.4004898365139 11.99664568220902, 48.40048716535795 11.99665775214958, 48.40047559034883 11.99665238773155)), ((48.4005263423119 11.99671810185242, 48.40052456154127 11.99672748958397, 48.40053524616507 11.996732854002, 48.4005370269357 11.99672346627045, 48.4005263423119 11.99671810185242)), ((48.40053524616507 11.99669127976227, 48.40053791732102 11.99668189203072, 48.40054771155951 11.99668591534424, 48.40054415001824 11.99669798528481, 48.40053524616507 11.99669127976227)), ((48.40054860194483 11.99663763558197, 48.40055305387141 11.99662690674591, 48.4005628481099 11.99663227116394, 48.40055928656863 11.996643, 48.40054860194483 11.99663763558197)))",window
3808,3808,4636,76,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40921827399642 11.986834072999, 48.40921008384662 11.98683420710945, 48.4092107070102 11.98684815459633, 48.40921854106652 11.98684721582317, 48.40921827399642 11.986834072999)), ((48.40921809594968 11.98688168220901, 48.40920554365489 11.98688235276127, 48.40920536560816 11.98689375214958, 48.40921854106652 11.98689469092274, 48.40921809594968 11.98688168220901)))",chimney
3809,3809,6339,1532,2021-06-03 16:14:13,"MULTIPOLYGON (((48.4011541658016 11.99544634970283, 48.40116395991166 11.99543159755325, 48.40116663103259 11.99543830307579, 48.40115772729617 11.99545037301636, 48.4011541658016 11.99544634970283)), ((48.40117820588993 11.99545305522537, 48.4011817673845 11.99544500859833, 48.40118995882201 11.9954497024641, 48.40118782192527 11.99546029718971, 48.40117820588993 11.99545305522537)), ((48.40112834496598 11.99537393005943, 48.40112834496598 11.99537393005943, 48.40115060430703 11.99533772023773, 48.40115505617524 11.99534710796928, 48.40113101608691 11.99537929447746, 48.40112834496598 11.99537393005943)), ((48.40117375402173 11.99541818650818, 48.4012325186821 11.99533101471519, 48.40123518980302 11.99533503802872, 48.40117642514265 11.99542355092621, 48.40117375402173 11.99541818650818)), ((48.40120313635191 11.99546914847946, 48.40126902400142 11.99537393005943, 48.40127169512235 11.99537795337296, 48.4012049170992 11.99547451289749, 48.40120313635191 11.99546914847946)), ((48.40115950804345 11.99551072271919, 48.40119334224185 11.99546110185242, 48.40119601336278 11.99546512516594, 48.40116217916438 11.99551340492821, 48.40115950804345 11.99551072271919)), ((48.40115149468068 11.99531626256561, 48.40119245186821 11.99525323065376, 48.40119601336278 11.99525591286278, 48.40115594654888 11.99531894477463, 48.40115149468068 11.99531626256561)), ((48.4011648502853 11.99547853621101, 48.40116930215351 11.99547048958397, 48.40117197327444 11.99548255952454, 48.4011648502853 11.99547853621101)))",unknown
3810,3810,6340,1532,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40116395991166 11.99531894477463, 48.40119779411006 11.99526932390785, 48.40121114971469 11.99528273495293, 48.40117642514265 11.99533369692421, 48.40116395991166 11.99531894477463)), ((48.4011648502853 11.99534308465576, 48.40118265775815 11.99536990674591, 48.40112389309777 11.99545037301636, 48.40110697599857 11.99542623313522, 48.4011648502853 11.99534308465576)))",pvmodule
3811,3811,6341,1536,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40044512309416 11.99557280489349, 48.40047806740464 11.99557012268448, 48.40046738276341 11.9956103558197, 48.40046649237664 11.99564790674591, 48.40046204044279 11.99565729447746, 48.40041574033076 11.99566131779098, 48.40041574033076 11.99565595337295, 48.40044779425447 11.99565461226845, 48.40044512309416 11.99557280489349)))",shadow
3812,3812,6342,1536,2021-06-03 16:14:13,"MULTIPOLYGON (((48.4003819056335 11.99567741104507, 48.40039615182182 11.99567606994057, 48.40039615182182 11.99568948098564, 48.40038279602027 11.99568948098564, 48.4003819056335 11.99567741104507)), ((48.40035964596426 11.9957002098217, 48.4003730017658 11.99569886871719, 48.40037389215257 11.99571362086678, 48.40035875557749 11.99571362086678, 48.40035964596426 11.9957002098217)), ((48.40035875557749 11.99567606994057, 48.40037211137903 11.99567472883606, 48.40037122099226 11.99568948098564, 48.40035875557749 11.99568813988113, 48.40035875557749 11.99567606994057)))",window
3813,3813,6343,1537,2021-06-03 16:14:13,"MULTIPOLYGON (((48.39856624613733 11.99258099140167, 48.39857158864918 11.99261317790985, 48.39859384911527 11.99260647238731, 48.39859741078985 11.99263195337296, 48.39848432762213 11.99267352761269, 48.39847898511027 11.99264670552254, 48.39850124557636 11.99263865889549, 48.39849590306449 11.99260647238731, 48.39851994436786 11.99259708465576, 48.39852528687972 11.99262793005943, 48.39854843776445 11.99261988343239, 48.39854309525259 11.99258903802872, 48.39856624613733 11.99258099140167)), ((48.39841042287472 11.99261988343239, 48.39847008092383 11.99259708465576, 48.39848254678484 11.99267218650818, 48.39842377915437 11.99269766749382, 48.39841042287472 11.99261988343239)), ((48.39847097134248 11.99259708465576, 48.39860987665085 11.99254746378899, 48.39862234251186 11.9926225656414, 48.39859830120849 11.99262927116394, 48.39858939702206 11.99257160367012, 48.3984736425984 11.99261183680534, 48.39847097134248 11.99259708465576)))",pvmodule
3814,3814,6344,1537,2021-06-03 16:14:13,"MULTIPOLYGON (((48.39878974121683 11.99248979629517, 48.39878974121683 11.99247236193657, 48.39879686456598 11.99246967972755, 48.39880042624056 11.99248979629517, 48.39878974121683 11.99248979629517)), ((48.39877638493718 11.99266950429916, 48.39878528912362 11.99266950429916, 48.39878796037954 11.99268693865776, 48.39877905619311 11.99268559755325, 48.39877638493718 11.99266950429916)))",unknown
3815,3815,6422,1568,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40072393070164 11.9978487754631, 48.40073871104619 11.99785239644527, 48.40073969046661 11.99784233816147, 48.40073773162577 11.99783751018524, 48.40072927299485 11.99783751018524, 48.40072847165087 11.99783643730164, 48.40072677992469 11.99783549852848, 48.40072588954249 11.99783268220902, 48.40072277320478 11.99783241398811, 48.40072304031944 11.99783402331352, 48.40072393070164 11.9978487754631)))",shadow
3816,3816,6423,1568,2021-06-03 16:14:13,"MULTIPOLYGON (((48.4006972192356 11.9978474343586, 48.40074619025668 11.99785413988113, 48.40074619025668 11.9978662098217, 48.4006972192356 11.99785816319466, 48.4006972192356 11.9978474343586)))",ladder
3817,3817,6345,1537,2021-06-03 16:14:13,"MULTIPOLYGON (((48.39848254678484 11.99261720122337, 48.39849323180856 11.99261451901436, 48.39849501264585 11.99262927116394, 48.39848521804077 11.99263061226845, 48.39848254678484 11.99261720122337)), ((48.39852706771701 11.99260244907379, 48.39853775274074 11.99259842576027, 48.39853953357802 11.99261451901436, 48.39853062939159 11.99261720122337, 48.39852706771701 11.99260244907379)), ((48.39857069823054 11.9925863558197, 48.39858049283562 11.99258367361069, 48.39858227367291 11.99259842576027, 48.39857336948647 11.99259976686478, 48.39857069823054 11.9925863558197)), ((48.39849946473907 11.99272180737495, 48.39851193060007 11.99271778406143, 48.39851460185601 11.99273521842003, 48.39850302641364 11.99273924173355, 48.39849946473907 11.99272180737495)), ((48.39854309525259 11.99270571412086, 48.3985555611136 11.99270034970283, 48.39855734195089 11.99271912516594, 48.39854576650853 11.99272448958397, 48.39854309525259 11.99270571412086)), ((48.39858761618477 11.99268693865776, 48.39860008204577 11.99268425644875, 48.39860186288306 11.99270437301636, 48.3985902874407 11.99270705522537, 48.39858761618477 11.99268693865776)), ((48.39862857544237 11.99267218650818, 48.39864104130338 11.99266816319466, 48.39864371255931 11.99268693865776, 48.39863213711694 11.99269096197128, 48.39862857544237 11.99267218650818)), ((48.39867309637454 11.99265609325409, 48.3986846718169 11.99265341104507, 48.39868912391012 11.99267218650818, 48.39867665804911 11.9926762098217, 48.39867309637454 11.99265609325409)), ((48.39871761730672 11.99264134110451, 48.39873097358637 11.99263731779098, 48.39873275442365 11.99265609325409, 48.39872117898128 11.9926574343586, 48.39871761730672 11.99264134110451)), ((48.3986579592576 11.99255685152054, 48.39866953469996 11.99255282820702, 48.3986722059559 11.99256892146111, 48.39866063051353 11.99257160367012, 48.3986579592576 11.99255685152054)), ((48.39870158977113 11.99254075826645, 48.39871227479485 11.99253539384842, 48.39871405563214 11.99255282820702, 48.39870337060842 11.99255551041603, 48.39870158977113 11.99254075826645)), ((48.39861432874407 11.99257026256561, 48.39862590418644 11.99256489814758, 48.39862857544237 11.99258367361069, 48.39861610958136 11.99258769692421, 48.39861432874407 11.99257026256561)), ((48.3984531629696 11.99275667609215, 48.39846206715604 11.99275131167412, 48.39846473841197 11.99277142824173, 48.39845583422554 11.99277411045074, 48.3984531629696 11.99275667609215)))",window
