,Unnamed: 0,id,time_created,labeler_id,area,gables,gutters,roof_type,building_type,slope,image_centroid
1640,1640,1768,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.40107001338263 11.9800847901783, 48.40105576736907 11.98009149570084, 48.40104063097967 11.9801035656414, 48.40105309624153 11.9801572098217, 48.40106823263093 11.98014379877663, 48.40108425939619 11.98014111656761, 48.40107001338263 11.9800847901783)))","MULTILINESTRING ((48.40105576736907 11.98009149570084, 48.40106823263093 11.98014379877663))","MULTILINESTRING ((48.40104063097967 11.9801035656414, 48.40105309624153 11.9801572098217), (48.40107001338263 11.9800847901783, 48.40108425939619 11.98014111656761))",Gabled,Residential,45.0,POINT (48.401062 11.980121)
1641,1641,1769,2021-07-28 11:58:00,8,"MULTIPOLYGON (((48.40137625926841 11.97944124785042, 48.40136468444884 11.97944258895493, 48.40135756148295 11.97941844907379, 48.40134064443895 11.97942515459633, 48.4013246177657 11.97943588343239, 48.40134153480969 11.97949489203072, 48.4013566711122 11.97948013988113, 48.40138516297577 11.9794734343586, 48.40137625926841 11.97944124785042)))","MULTILINESTRING ((48.40134064443895 11.97942515459633, 48.4013566711122 11.97948013988113))","MULTILINESTRING ((48.40137625926841 11.97944124785042, 48.40138516297577 11.9794734343586), (48.40134153480969 11.97949489203072, 48.4013246177657 11.97943588343239))",Gabled,Residential,30.0,POINT (48.401354 11.979456)
1642,1642,1770,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.40146851362689 11.97955660072708, 48.40149326587837 11.97965248969936, 48.40146432889372 11.97967032638931, 48.40144028893724 11.97957510796928, 48.40146851362689 11.97955660072708)))",,,Flat,Residential,,POINT (48.401467 11.979614)
1643,1643,1771,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.40139475955429 11.97986327127933, 48.40134044696606 11.97988647238731, 48.40136359659383 11.97997699694157, 48.40142058029296 11.97995285706043, 48.40139475955429 11.97986327127933)))",,,Flat,Residential,,POINT (48.401379 11.97992)
1644,1644,1772,2021-07-28 11:58:00,8,"MULTIPOLYGON (((48.40134156148407 11.97990672023773, 48.40131485035357 11.97993086011887, 48.40133532888695 11.98000462086678, 48.40136025927541 11.97997779877663, 48.40134156148407 11.97990672023773)))",,"MULTILINESTRING ((48.40131485035357 11.97993086011887, 48.40133532888695 11.98000462086678))",Complex,Residential,60.0,POINT (48.401338 11.979955)
1645,1645,1773,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.40025527298927 11.97887695337296, 48.4002175204225 11.97887333239079, 48.40021413693775 11.97884463275433, 48.40017291184715 11.9788675656414, 48.4001701516359 11.97889706994057, 48.40024939641048 11.97891718650818, 48.40025527298927 11.97887695337296)))",,,Flat,Residential,,POINT (48.400212 11.978885)
1646,1646,1774,2021-07-28 11:58:00,8,"MULTIPOLYGON (((48.40018919218374 11.97895268832588, 48.40023104055196 11.97907472883606, 48.40025151954066 11.97913776074791, 48.40020789039082 11.979153854002, 48.40019542491943 11.97909350429916, 48.40016871319504 11.97896609937096, 48.40018919218374 11.97895268832588)))","MULTILINESTRING ((48.40023104055196 11.97907472883606, 48.40019542491943 11.97909350429916))","MULTILINESTRING ((48.40025151954066 11.97913776074791, 48.40020789039082 11.979153854002), (48.40016871319504 11.97896609937096, 48.40018919218374 11.97895268832588))",Gabled,Residential,15.0,POINT (48.400207 11.979064)
1647,1647,1776,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.41237505185375 11.98715320122337, 48.41244448566695 11.98708882820702, 48.41247564186519 11.98717331779098, 48.41236819749015 11.98726545167065, 48.41235537894001 11.98722897362804, 48.41239080798829 11.98719638478851, 48.41237505185375 11.98715320122337)))",,,Flat,Commercial,,POINT (48.412416 11.987176)
1648,1648,1777,2021-03-06 17:14:00,8,"MULTIPOLYGON (((48.40403607094613 11.98032083680534, 48.40405984257964 11.9803043412199, 48.40408414840716 11.98037313988113, 48.404061 11.98039325644875, 48.40403607094613 11.98032083680534)))",,,Flat,Commercial,,POINT (48.404061 11.980349)
1649,1649,1778,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.40408429032568 11.98099586011887, 48.40410476774266 11.98098647238731, 48.40412738193358 11.98098030330658, 48.40413949031927 11.98104413988113, 48.40411634193487 11.98105218650818, 48.40409675484037 11.98106291534424, 48.40408429032568 11.98099586011887)))","MULTILINESTRING ((48.40410476774266 11.98098647238731, 48.40411634193487 11.98105218650818))","MULTILINESTRING ((48.40412738193358 11.98098030330658, 48.40413949031927 11.98104413988113), (48.40408429032568 11.98099586011887, 48.40409675484037 11.98106291534424))",Gabled,Commercial,25.0,POINT (48.404111 11.98102)
1650,1650,1779,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.4034949480228 11.97965451607132, 48.40353893045818 11.97962098845863, 48.4035599423099 11.97968375214958, 48.4035172063403 11.97971647509956, 48.4034949480228 11.97965451607132)))",,,Flat,Commercial,,POINT (48.403527 11.979669)
1651,1651,1780,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.40354412197347 11.97981504980087, 48.40359219986459 11.97977790120602, 48.40365302730017 11.97995495382309, 48.40365519970859 11.97995331767559, 48.40366991688526 11.97999702427149, 48.40361214328609 11.98004209879398, 48.40359682958744 11.97999945167065, 48.40360573290061 11.97999207559586, 48.40354412197347 11.97981504980087)))",,,Flat,Commercial,,POINT (48.403606 11.97991)
1652,1652,1781,2021-07-28 11:58:00,8,"MULTIPOLYGON (((48.40331928992395 11.98054293005943, 48.40334956134348 11.98051610796928, 48.40336113570976 11.9805362245369, 48.40336914873257 11.98056841104508, 48.40333709664132 11.98059255092621, 48.40332730294676 11.98056304662705, 48.40331928992395 11.98054293005943)))","MULTILINESTRING ((48.40332730294676 11.98056304662705, 48.40336113570976 11.9805362245369))","MULTILINESTRING ((48.40333709664132 11.98059255092621, 48.40336914873257 11.98056841104508), (48.40331928992395 11.98054293005943, 48.40334956134348 11.98051610796928))",Gabled,Commercial,25.0,POINT (48.403346 11.980555)
1653,1653,1782,2021-03-06 17:14:00,8,"MULTIPOLYGON (((48.39867571176627 11.98013406134224, 48.39872735588314 11.9801085803566, 48.39877365750515 11.9800723705349, 48.39882263037459 11.98005761838531, 48.39887338407564 11.98026012516594, 48.39882352079039 11.98027353621101, 48.39877543833676 11.98031242824173, 48.39875495877318 11.98023732638931, 48.39870865715117 11.98025744295692, 48.39869084883501 11.98018904662704, 48.39867571176627 11.98013406134224)))","MULTILINESTRING ((48.39872735588314 11.9801085803566, 48.3987798904158 11.98013942576027, 48.39875495877318 11.98023732638931), (48.39877365750515 11.9800723705349, 48.39882352079039 11.98027353621101), (48.3987798904158 11.98013942576027, 48.39869084883501 11.98018904662704))","MULTILINESTRING ((48.39875495877318 11.98023732638931, 48.39877543833676 11.98031242824173), (48.39882263037459 11.98005761838531, 48.39887338407564 11.98026012516594), (48.39870865715117 11.98025744295692, 48.39875495877318 11.98023732638931), (48.39867571176627 11.98013406134224, 48.39872735588314 11.9801085803566))",Complex,Residential,30.0,POINT (48.398779 11.980181)
1654,1654,1783,2021-07-28 11:58:00,8,"MULTIPOLYGON (((48.3999331378949 11.98086449570084, 48.39997231526319 11.98083096808815, 48.40000386194862 11.98082757509374, 48.40002110889461 11.98088233239078, 48.40003296004852 11.98091127342606, 48.40001772539463 11.98092618650818, 48.40001861578936 11.9809302098217, 48.39997231526319 11.98097714847946, 48.39995806894745 11.98093691534424, 48.3999331378949 11.98086449570084)))","MULTILINESTRING ((48.39995806894745 11.98093691534424, 48.40002110889461 11.98088233239078))",,Flat,Residential,,POINT (48.399983 11.980894)
1655,1655,1784,2021-03-06 17:14:00,8,"MULTIPOLYGON (((48.40354363319224 11.9801654927578, 48.4035895743135 11.98013102637196, 48.40361512683636 11.9802014343586, 48.40356793925058 11.98023496197128, 48.40354363319224 11.9801654927578)))",,,Flat,Commercial,,POINT (48.403578 11.980184)
1656,1656,1785,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.39915036998134 11.98115696808815, 48.39919934245127 11.98112880489349, 48.39923763001866 11.98128034970284, 48.39918687673165 11.981309854002, 48.39915036998134 11.98115696808815)))","MULTILINESTRING ((48.39918687673165 11.981309854002, 48.39923763001866 11.98128034970284))",,Flat,Residential,,POINT (48.399194 11.98122)
1657,1657,1786,2021-03-06 17:14:00,8,"MULTIPOLYGON (((48.40018090541185 11.98193174355125, 48.40025836936691 11.98188078157997, 48.40029131380757 11.98202025644875, 48.40021295946222 11.98206987731552, 48.40018090541185 11.98193174355125)))",,,Flat,Residential,,POINT (48.400237 11.981976)
1658,1658,1787,2021-07-28 11:58:00,8,"MULTIPOLYGON (((48.39981145302598 11.98209997668648, 48.39984884968641 11.98207986011887, 48.39984884968641 11.98206913128281, 48.39986220563656 11.98205974355125, 48.39990939666043 11.9820315803566, 48.39993165657735 11.98211204662704, 48.39988268476012 11.98213752761269, 48.39983015135619 11.98217507853889, 48.39981145302598 11.98209997668648)))","MULTILINESTRING ((48.39986220563656 11.98205974355125, 48.39988268476012 11.98213752761269))",,Flat,Residential,,POINT (48.399872 11.982104)
1659,1659,1788,2021-07-28 11:58:00,8,"MULTIPOLYGON (((48.40029802864005 11.98224995337296, 48.40034165766982 11.98221910796928, 48.40038083475778 11.98219899140167, 48.40039508097158 11.98227409325409, 48.40035857504871 11.98229152761269, 48.40035946543708 11.98229555092621, 48.40031761718403 11.98232103191185, 48.40029802864005 11.98224995337296)))","MULTILINESTRING ((48.40034165766982 11.98221910796928, 48.40035857504871 11.98229152761269))",,Flat,Residential,,POINT (48.400347 11.982258)
1660,1660,1789,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.40106876120408 11.98296592123032, 48.40107891148276 11.98291321582317, 48.40111514975838 11.98292689508915, 48.40110446525451 11.98297986871719, 48.40106876120408 11.98296592123032)))","MULTILINESTRING ((48.40106876120408 11.98296592123032, 48.40109351363805 11.98295167870045), (48.40109351363805 11.98295167870045, 48.40110446525451 11.98297986871719), (48.40109351363805 11.98295167870045, 48.40111514975838 11.98292689508915), (48.40107891148276 11.98291321582317, 48.40109351363805 11.98295167870045))","MULTILINESTRING ((48.40107891148276 11.98291321582317, 48.40111514975838 11.98292689508915), (48.40111514975838 11.98292689508915, 48.40110446525451 11.98297986871719), (48.40106876120408 11.98296592123032, 48.40107891148276 11.98291321582317), (48.40110446525451 11.98297986871719, 48.40106876120408 11.98296592123032))",pyramid,Residential,15.0,POINT (48.401092 11.982945)
1661,1661,1790,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.40252463617281 11.98529898280334, 48.40258250884052 11.98526277298164, 48.40257716674811 11.98523997420502, 48.40260654825633 11.98521181101036, 48.40264661394936 11.98534994477463, 48.4026163420924 11.98538213128281, 48.40261545174367 11.98539688343239, 48.40268133754998 11.98538883680534, 48.40267599545758 11.98552965277863, 48.40265996918036 11.98556318039131, 48.40266442092403 11.98558463806343, 48.40261278069747 11.98561011904907, 48.40261189034874 11.98561011904907, 48.40252463617281 11.98529898280334)))","MULTILINESTRING ((48.40258250884052 11.98526277298164, 48.40261545174367 11.98539688343239))","MULTILINESTRING ((48.40252463617281 11.98529898280334, 48.40261278069747 11.98561011904907), (48.40260654825633 11.98521181101036, 48.40264661394936 11.98534994477463))",Gabled,Public,30.0,POINT (48.402611 11.985417)
1662,1662,1791,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.40339352798014 11.98481628587914, 48.40344605765901 11.98476800611687, 48.40349858733788 11.98474386623573, 48.40356625268694 11.98495978406143, 48.40351372300806 11.98498124173355, 48.40346119332919 11.98502952149582, 48.40339352798014 11.98481628587914)))","MULTILINESTRING ((48.40344605765901 11.98476800611687, 48.40351372300806 11.98498124173355))","MULTILINESTRING ((48.40349858733788 11.98474386623573, 48.40356625268694 11.98495978406143), (48.40339352798014 11.98481628587914, 48.40346119332919 11.98502952149582))",Gabled,Residential,30.0,POINT (48.403479 11.984882)
1663,1663,1792,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.40332418026185 11.98322336441803, 48.40334821932841 11.98317776686478, 48.40336335503698 11.98319520122337, 48.40337492940235 11.98321129447746, 48.40335 11.98325823313522, 48.40333842563463 11.98324079877663, 48.40332418026185 11.98322336441803)))","MULTILINESTRING ((48.40333842563463 11.98324079877663, 48.40336335503698 11.98319520122337))","MULTILINESTRING ((48.40335 11.98325823313522, 48.40337492940235 11.98321129447746), (48.40332418026185 11.98322336441803, 48.40334821932841 11.98317776686478))",Gabled,Residential,25.0,POINT (48.40335 11.983218)
1664,1664,1793,2021-03-06 17:14:00,8,"MULTIPOLYGON (((48.40368035564844 11.98453186306191, 48.40372852243728 11.98448251041603, 48.40377392920679 11.98447044047546, 48.40382022630511 11.98461796197128, 48.40377392920679 11.98463673743439, 48.40372674177965 11.9846742883606, 48.40369914158642 11.98457772883606, 48.4036958473698 11.98458081337643, 48.40368035564844 11.98453186306191)))","MULTILINESTRING ((48.40372852243728 11.98448251041603, 48.40377392920679 11.98463673743439))","MULTILINESTRING ((48.40369914158642 11.98457772883606, 48.40372674177965 11.9846742883606), (48.40377392920679 11.98447044047546, 48.40382022630511 11.98461796197128))",Gabled,Residential,30.0,POINT (48.403749 11.984567)
1665,1665,1794,2021-03-06 17:14:00,8,"MULTIPOLYGON (((48.40349750935304 11.98360949570084, 48.40352689033271 11.98359072023773, 48.40355360031424 11.98366850429916, 48.40352510966729 11.98368593865776, 48.40349750935304 11.98360949570084)))",,"MULTILINESTRING ((48.40355360031424 11.98366850429916, 48.40352689033271 11.98359072023773))",Flat,Residential,15.0,POINT (48.403526 11.983639)
1666,1666,1795,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.4043348003092 11.98336866501236, 48.40435082602588 11.9833579361763, 48.40436507110738 11.98334720734024, 48.4044451996908 11.98359799388313, 48.40442917397412 11.98360872271919, 48.40441403857503 11.98361811045075, 48.4043348003092 11.98336866501236)))","MULTILINESTRING ((48.40435082602588 11.9833579361763, 48.40442917397412 11.98360872271919))","MULTILINESTRING ((48.40436507110738 11.98334720734024, 48.4044451996908 11.98359799388313), (48.4043348003092 11.98336866501236, 48.40441403857503 11.98361811045075))",Gabled,Public,15.0,POINT (48.40439 11.983484)
1667,1667,1796,2021-07-28 11:58:00,8,"MULTIPOLYGON (((48.40349093503166 11.98372958895493, 48.40351141268214 11.98370276686478, 48.40353010966737 11.98370276686478, 48.40355147765049 11.9836880147152, 48.4035755166315 11.98375641104507, 48.40355058731786 11.98377116319466, 48.40353278066526 11.98377250429916, 48.40351230301477 11.98380334970284, 48.40349182536428 11.98374836441803, 48.40349627702744 11.98374434110451, 48.40349093503166 11.98372958895493)))","MULTILINESTRING ((48.40351141268214 11.98370276686478, 48.40353278066526 11.98377250429916), (48.40353010966737 11.98370276686478, 48.40355058731786 11.98377116319466))","MULTILINESTRING ((48.40355147765049 11.9836880147152, 48.4035755166315 11.98375641104507), (48.40355058731786 11.98377116319466, 48.40353010966737 11.98370276686478), (48.40349182536428 11.98374836441803, 48.40351230301477 11.98380334970284))",Complex,Residential,25.0,POINT (48.403531 11.983743)
1668,1668,1797,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.40381237397989 11.98458792146111, 48.40387647751964 11.98454634722138, 48.40390496798175 11.98463754232788, 48.4038907227507 11.9846402245369, 48.40387202588494 11.98465765889549, 48.40389784536622 11.98474483068848, 48.4038515483653 11.98478104051018, 48.40380436103742 11.98463620122337, 48.40381326430683 11.98463083680534, 48.40382216757624 11.98461742576027, 48.40381237397989 11.98458792146111)))",,,Flat,Residential,,POINT (48.403856 11.984659)
1669,1669,1798,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.40387083858525 11.98466183680534, 48.40388882317319 11.98464078146458, 48.40390645163068 11.98463903802872, 48.40393405174089 11.98472486871719, 48.40391553295726 11.98472688037396, 48.40389665804319 11.98474766749382, 48.40387083858525 11.98466183680534)))","MULTILINESTRING ((48.40388882317319 11.98464078146458, 48.40391553295726 11.98472688037396))","MULTILINESTRING ((48.40387083858525 11.98466183680534, 48.40389665804319 11.98474766749382), (48.40390645163068 11.98463903802872, 48.40393405174089 11.98472486871719))",Gabled,Residential,30.0,POINT (48.403902 11.98469)
1670,1670,1799,2021-03-06 17:14:00,8,"MULTIPOLYGON (((48.40411232270399 11.98426616919613, 48.40416307100837 11.984216145998, 48.40421559995501 11.98419468832588, 48.40426723858052 11.98435562086678, 48.40421381931275 11.9843784196434, 48.40416387229739 11.98442696762657, 48.40411232270399 11.98426616919613)))","MULTILINESTRING ((48.40416307100837 11.984216145998, 48.40421381931275 11.9843784196434))","MULTILINESTRING ((48.40411232270399 11.98426616919613, 48.40416387229739 11.98442696762657), (48.40421559995501 11.98419468832588, 48.40426723858052 11.98435562086678))",Gabled,Residential,30.0,POINT (48.404188 11.984306)
